parent_id	parent_reactome_id	parent_name	parent_type	child_id	child_reactome_id	child_name	child_type	polarity	type
5685316	5685316	BCDX2 complex [nucleoplasm]	Complex	5686226	5686226	Holliday Junction:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	POS	AND
75220	75220	Holliday structure [nucleoplasm]	OtherEntity	5686226	5686226	Holliday Junction:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	POS	AND
176269	176269	ATR:ATRIP [nucleoplasm]	Complex	5685178	5685178	ATR:ATRIP:p-RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex [nucleoplasm]	Complex	POS	AND
5685161	5685161	p-RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex [nucleoplasm]	Complex	5685178	5685178	ATR:ATRIP:p-RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex [nucleoplasm]	Complex	POS	AND
5685303	5685303	XRCC3 [nucleoplasm]	EntityWithAccessionedSequence	5685311	5685311	CX3 complex [nucleoplasm]	Complex	POS	AND
217039	217039	RAD51C [nucleoplasm]	EntityWithAccessionedSequence	5685311	5685311	CX3 complex [nucleoplasm]	Complex	POS	AND
68905	68905	CCNA2 [nucleoplasm]	EntityWithAccessionedSequence	75202	75202	CCNA [nucleoplasm]	CandidateSet	POS	OR
68891	68891	CCNA1 [nucleoplasm]	EntityWithAccessionedSequence	75202	75202	CCNA [nucleoplasm]	CandidateSet	POS	OR
8933487	8933487	MUS81:EME1, (MUS81:EME2) [nucleoplasm]	CandidateSet	5686474	5686474	SLX1A:SLX4:MUS81:EME1,(MUS81:EME2) [nucleoplasm]	Complex	POS	AND
5686480	5686480	SLX1A:SLX4 [nucleoplasm]	Complex	5686474	5686474	SLX1A:SLX4:MUS81:EME1,(MUS81:EME2) [nucleoplasm]	Complex	POS	AND
68465	68465	DNA2 [nucleoplasm]	EntityWithAccessionedSequence	5685969	5685969	DNA2:WRN [nucleoplasm]	Complex	POS	AND
67387	67387	WRN [nucleoplasm]	EntityWithAccessionedSequence	5685969	5685969	DNA2:WRN [nucleoplasm]	Complex	POS	AND
68465	68465	DNA2 [nucleoplasm]	EntityWithAccessionedSequence	5685974	5685974	DNA2:BLM:TOP3A:RMI1:RMI2 [nucleoplasm]	Complex	POS	AND
5685972	5685972	BLM:TOP3A:RMI1:RMI2 [nucleoplasm]	Complex	5685974	5685974	DNA2:BLM:TOP3A:RMI1:RMI2 [nucleoplasm]	Complex	POS	AND
5651997	5651997	MonoUb:K164-PCNA:RPA:RFC [nucleoplasm]	Complex	5686099	5686099	MonoUb:K164-PCNA:RPA:RFC:POLH,POLK [nucleoplasm]	Complex	POS	AND
5686093	5686093	POLH,POLK [nucleoplasm]	CandidateSet	5686099	5686099	MonoUb:K164-PCNA:RPA:RFC:POLH,POLK [nucleoplasm]	Complex	POS	AND
5685968	5685968	BLM,WRN [nucleoplasm]	CandidateSet	5685976	5685976	EXO1:BLM,WRN [nucleoplasm]	Complex	POS	AND
5357514	5357514	EXO1 [nucleoplasm]	EntityWithAccessionedSequence	5685976	5685976	EXO1:BLM,WRN [nucleoplasm]	Complex	POS	AND
5683418	5683418	p-S25,S1778-TP53BP1 [nucleoplasm]	EntityWithAccessionedSequence	5683417	5683417	DNA DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:p-5T-MDC1:p-S102-WHSC1:RNF8:Zn2+:SUMO1:p-T4827-HERC2:UBE2N:UBE2V2:RNF168:PIAS4:p-S25,S1778-TP53BP1 [nucleoplasm]	Complex	POS	AND
5683079	5683079	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:p-5T-MDC1:p-S102-WHSC1:RNF8:Zn2+:SUMO1:p-T4827-HERC2:UBE2N:UBE2V2:RNF168:PIAS4 [nucleoplasm]	Complex	5683417	5683417	DNA DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:p-5T-MDC1:p-S102-WHSC1:RNF8:Zn2+:SUMO1:p-T4827-HERC2:UBE2N:UBE2V2:RNF168:PIAS4:p-S25,S1778-TP53BP1 [nucleoplasm]	Complex	POS	AND
68462	68462	RPA heterotrimer [nucleoplasm]	Complex	5651799	5651799	PCNA:POLD,POLE:RPA:RFC [nucleoplasm]	Complex	POS	AND
68436	68436	RFC Heteropentamer [nucleoplasm]	Complex	5651799	5651799	PCNA:POLD,POLE:RPA:RFC [nucleoplasm]	Complex	POS	AND
68440	68440	PCNA homotrimer [nucleoplasm]	Complex	5651799	5651799	PCNA:POLD,POLE:RPA:RFC [nucleoplasm]	Complex	POS	AND
5651800	5651800	POLD,POLE [nucleoplasm]	CandidateSet	5651799	5651799	PCNA:POLD,POLE:RPA:RFC [nucleoplasm]	Complex	POS	AND
176372	176372	RAD9A [nucleoplasm]	EntityWithAccessionedSequence	176222	176222	RAD9 [nucleoplasm]	DefinedSet	POS	OR
176325	176325	RAD9B [nucleoplasm]	EntityWithAccessionedSequence	176222	176222	RAD9 [nucleoplasm]	DefinedSet	POS	OR
9707299	9707299	p-5S-BRCA1:p-2T-BARD1 [nucleoplasm]	DefinedSet	5683806	5683806	p-5S,2T-BRCA1-A Complex [nucleoplasm]	Complex	POS	AND
5682582	5682582	BABAM1 [nucleoplasm]	EntityWithAccessionedSequence	5683806	5683806	p-5S,2T-BRCA1-A Complex [nucleoplasm]	Complex	POS	AND
5682579	5682579	BRE [nucleoplasm]	EntityWithAccessionedSequence	5683806	5683806	p-5S,2T-BRCA1-A Complex [nucleoplasm]	Complex	POS	AND
5682577	5682577	BRCC3 [nucleoplasm]	EntityWithAccessionedSequence	5683806	5683806	p-5S,2T-BRCA1-A Complex [nucleoplasm]	Complex	POS	AND
5682574	5682574	UIMC1 [nucleoplasm]	EntityWithAccessionedSequence	5683806	5683806	p-5S,2T-BRCA1-A Complex [nucleoplasm]	Complex	POS	AND
5682575	5682575	p-S406-FAM175A [nucleoplasm]	EntityWithAccessionedSequence	5683806	5683806	p-5S,2T-BRCA1-A Complex [nucleoplasm]	Complex	POS	AND
2993789	2993789	PIAS4 [nucleoplasm]	EntityWithAccessionedSequence	5683079	5683079	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:p-5T-MDC1:p-S102-WHSC1:RNF8:Zn2+:SUMO1:p-T4827-HERC2:UBE2N:UBE2V2:RNF168:PIAS4 [nucleoplasm]	Complex	POS	AND
4551605	4551605	RNF168 [nucleoplasm]	EntityWithAccessionedSequence	5683079	5683079	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:p-5T-MDC1:p-S102-WHSC1:RNF8:Zn2+:SUMO1:p-T4827-HERC2:UBE2N:UBE2V2:RNF168:PIAS4 [nucleoplasm]	Complex	POS	AND
5682631	5682631	RNF8:Zn2+:SUMO1:p-T4827-HERC2:UBE2N:UBE2V2 [nucleoplasm]	Complex	5683079	5683079	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:p-5T-MDC1:p-S102-WHSC1:RNF8:Zn2+:SUMO1:p-T4827-HERC2:UBE2N:UBE2V2:RNF168:PIAS4 [nucleoplasm]	Complex	POS	AND
5682996	5682996	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:p-5T-MDC1:p-S102-WHSC1 [nucleoplasm]	Complex	5683079	5683079	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:p-5T-MDC1:p-S102-WHSC1:RNF8:Zn2+:SUMO1:p-T4827-HERC2:UBE2N:UBE2V2:RNF168:PIAS4 [nucleoplasm]	Complex	POS	AND
5685656	5685656	BRCA1-C complex [nucleoplasm]	Complex	5685655	5685655	BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	POS	AND
5693545	5693545	SEM1:p-T3387-BRCA2:p-T309-RAD51 complex [nucleoplasm]	Complex	5685655	5685655	BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	POS	AND
5685301	5685301	RAD51AP1 [nucleoplasm]	EntityWithAccessionedSequence	5685655	5685655	BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	POS	AND
419548	419548	PALB2 [nucleoplasm]	EntityWithAccessionedSequence	5685655	5685655	BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	POS	AND
68462	68462	RPA heterotrimer [nucleoplasm]	Complex	5651997	5651997	MonoUb:K164-PCNA:RPA:RFC [nucleoplasm]	Complex	POS	AND
68436	68436	RFC Heteropentamer [nucleoplasm]	Complex	5651997	5651997	MonoUb:K164-PCNA:RPA:RFC [nucleoplasm]	Complex	POS	AND
5651993	5651993	MonoUb:K164-PCNA homotrimer [nucleoplasm]	Complex	5651997	5651997	MonoUb:K164-PCNA:RPA:RFC [nucleoplasm]	Complex	POS	AND
9707296	9707296	K6PolyUb,p-5S-BRCA1:K6PolyUb,p-2T-BARD1 [nucleoplasm]	Complex	9707299	9707299	p-5S-BRCA1:p-2T-BARD1 [nucleoplasm]	DefinedSet	POS	OR
5683809	5683809	p-5S-BRCA1:p-2T-BARD1 [nucleoplasm]	Complex	9707299	9707299	p-5S-BRCA1:p-2T-BARD1 [nucleoplasm]	DefinedSet	POS	OR
5684122	5684122	3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	5685161	5685161	p-RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex [nucleoplasm]	Complex	POS	AND
5685656	5685656	BRCA1-C complex [nucleoplasm]	Complex	5685161	5685161	p-RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex [nucleoplasm]	Complex	POS	AND
5685169	5685169	p-RPA heterotrimer [nucleoplasm]	Complex	5685161	5685161	p-RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex [nucleoplasm]	Complex	POS	AND
217039	217039	RAD51C [nucleoplasm]	EntityWithAccessionedSequence	5685316	5685316	BCDX2 complex [nucleoplasm]	Complex	POS	AND
5685302	5685302	XRCC2 [nucleoplasm]	EntityWithAccessionedSequence	5685316	5685316	BCDX2 complex [nucleoplasm]	Complex	POS	AND
983271	983271	RAD51B [nucleoplasm]	EntityWithAccessionedSequence	5685316	5685316	BCDX2 complex [nucleoplasm]	Complex	POS	AND
216920	216920	RAD51D [nucleoplasm]	EntityWithAccessionedSequence	5685316	5685316	BCDX2 complex [nucleoplasm]	Complex	POS	AND
5655487	5655487	POLK [nucleoplasm]	EntityWithAccessionedSequence	5686093	5686093	POLH,POLK [nucleoplasm]	CandidateSet	POS	OR
110287	110287	POLH [nucleoplasm]	EntityWithAccessionedSequence	5686093	5686093	POLH,POLK [nucleoplasm]	CandidateSet	POS	OR
174881	174881	BLM [nucleoplasm]	EntityWithAccessionedSequence	5685968	5685968	BLM,WRN [nucleoplasm]	CandidateSet	POS	OR
67387	67387	WRN [nucleoplasm]	EntityWithAccessionedSequence	5685968	5685968	BLM,WRN [nucleoplasm]	CandidateSet	POS	OR
68433	68433	RFC2 [nucleoplasm]	EntityWithAccessionedSequence	68436	68436	RFC Heteropentamer [nucleoplasm]	Complex	POS	AND
68427	68427	RFC5 [nucleoplasm]	EntityWithAccessionedSequence	68436	68436	RFC Heteropentamer [nucleoplasm]	Complex	POS	AND
68429	68429	RFC4 [nucleoplasm]	EntityWithAccessionedSequence	68436	68436	RFC Heteropentamer [nucleoplasm]	Complex	POS	AND
68431	68431	RFC3 [nucleoplasm]	EntityWithAccessionedSequence	68436	68436	RFC Heteropentamer [nucleoplasm]	Complex	POS	AND
68435	68435	RFC1 [nucleoplasm]	EntityWithAccessionedSequence	68436	68436	RFC Heteropentamer [nucleoplasm]	Complex	POS	AND
68439	68439	PCNA [nucleoplasm]	EntityWithAccessionedSequence	68440	68440	PCNA homotrimer [nucleoplasm]	Complex	POS	AND
68483	68483	DNA polymerase epsilon [nucleoplasm]	Complex	5651800	5651800	POLD,POLE [nucleoplasm]	CandidateSet	POS	OR
68450	68450	DNA Polymerase delta tetramer [nucleoplasm]	Complex	5651800	5651800	POLD,POLE [nucleoplasm]	CandidateSet	POS	OR
68457	68457	RPA2 [nucleoplasm]	EntityWithAccessionedSequence	68462	68462	RPA heterotrimer [nucleoplasm]	Complex	POS	AND
68459	68459	RPA3 [nucleoplasm]	EntityWithAccessionedSequence	68462	68462	RPA heterotrimer [nucleoplasm]	Complex	POS	AND
68461	68461	RPA1 [nucleoplasm]	EntityWithAccessionedSequence	68462	68462	RPA heterotrimer [nucleoplasm]	Complex	POS	AND
8933489	8933489	MUS81:EME2 [nucleoplasm]	Complex	8933487	8933487	MUS81:EME1, (MUS81:EME2) [nucleoplasm]	CandidateSet	POS	OR
8933490	8933490	MUS81:EME1 [nucleoplasm]	Complex	8933487	8933487	MUS81:EME1, (MUS81:EME2) [nucleoplasm]	CandidateSet	POS	OR
75237	75237	p-S343-NBN [nucleoplasm]	EntityWithAccessionedSequence	5682166	5682166	p-MRN [nucleoplasm]	Complex	POS	AND
59544	59544	MRE11A [nucleoplasm]	EntityWithAccessionedSequence	5682166	5682166	p-MRN [nucleoplasm]	Complex	POS	AND
75160	75160	RAD50 [nucleoplasm]	EntityWithAccessionedSequence	5682166	5682166	p-MRN [nucleoplasm]	Complex	POS	AND
68482	68482	POLE2 [nucleoplasm]	EntityWithAccessionedSequence	68483	68483	DNA polymerase epsilon [nucleoplasm]	Complex	POS	AND
68473	68473	POLE [nucleoplasm]	EntityWithAccessionedSequence	68483	68483	DNA polymerase epsilon [nucleoplasm]	Complex	POS	AND
8866685	8866685	POLE3 [nucleoplasm]	EntityWithAccessionedSequence	68483	68483	DNA polymerase epsilon [nucleoplasm]	Complex	POS	AND
8866684	8866684	POLE4 [nucleoplasm]	EntityWithAccessionedSequence	68483	68483	DNA polymerase epsilon [nucleoplasm]	Complex	POS	AND
9707299	9707299	p-5S-BRCA1:p-2T-BARD1 [nucleoplasm]	DefinedSet	5685656	5685656	BRCA1-C complex [nucleoplasm]	Complex	POS	AND
5684137	5684137	p-S327,T847,T859-RBBP8 homotetramer [nucleoplasm]	Complex	5685656	5685656	BRCA1-C complex [nucleoplasm]	Complex	POS	AND
68439	68439	PCNA [nucleoplasm]	EntityWithAccessionedSequence	5651993	5651993	MonoUb:K164-PCNA homotrimer [nucleoplasm]	Complex	POS	AND
5651984	5651984	MonoUb:K164-PCNA [nucleoplasm]	Complex	5651993	5651993	MonoUb:K164-PCNA homotrimer [nucleoplasm]	Complex	POS	AND
5693527	5693527	p-S1981,Ac-K3016-ATM [nucleoplasm]	EntityWithAccessionedSequence	5684122	5684122	3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	POS	AND
5684116	5684116	3' overhanging ssDNA-DSBs:p-MRN [nucleoplasm]	Complex	5684122	5684122	3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	POS	AND
3321979	3321979	KAT5 [nucleoplasm]	EntityWithAccessionedSequence	5684122	5684122	3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	POS	AND
9707286	9707286	K6PolyUb,p-T714,T734-BARD1 [nucleoplasm]	EntityWithAccessionedSequence	9707296	9707296	K6PolyUb,p-5S-BRCA1:K6PolyUb,p-2T-BARD1 [nucleoplasm]	Complex	POS	AND
9707298	9707298	K6PolyUb,p-S988,S1387,S1423,S1524,S1547-BRCA1 [nucleoplasm]	EntityWithAccessionedSequence	9707296	9707296	K6PolyUb,p-5S-BRCA1:K6PolyUb,p-2T-BARD1 [nucleoplasm]	Complex	POS	AND
68459	68459	RPA3 [nucleoplasm]	EntityWithAccessionedSequence	5685169	5685169	p-RPA heterotrimer [nucleoplasm]	Complex	POS	AND
68461	68461	RPA1 [nucleoplasm]	EntityWithAccessionedSequence	5685169	5685169	p-RPA heterotrimer [nucleoplasm]	Complex	POS	AND
5685148	5685148	p-S33-RPA2 [nucleoplasm]	EntityWithAccessionedSequence	5685169	5685169	p-RPA heterotrimer [nucleoplasm]	Complex	POS	AND
5682984	5682984	p-S102-WHSC1 [nucleoplasm]	EntityWithAccessionedSequence	5682996	5682996	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:p-5T-MDC1:p-S102-WHSC1 [nucleoplasm]	Complex	POS	AND
5682997	5682997	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:p-5T-MDC1 [nucleoplasm]	Complex	5682996	5682996	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:p-5T-MDC1:p-S102-WHSC1 [nucleoplasm]	Complex	POS	AND
5682608	5682608	RNF8:Zn2+:SUMO1:p-T4827-HERC2 [nucleoplasm]	Complex	5682631	5682631	RNF8:Zn2+:SUMO1:p-T4827-HERC2:UBE2N:UBE2V2 [nucleoplasm]	Complex	POS	AND
5682542	5682542	UBE2N:UBE2V2 [nucleoplasm]	Complex	5682631	5682631	RNF8:Zn2+:SUMO1:p-T4827-HERC2:UBE2N:UBE2V2 [nucleoplasm]	Complex	POS	AND
5659846	5659846	p-T714,T734-BARD1 [nucleoplasm]	EntityWithAccessionedSequence	5683809	5683809	p-5S-BRCA1:p-2T-BARD1 [nucleoplasm]	Complex	POS	AND
5683800	5683800	p-S988,S1387,S1423,S1524,S1547-BRCA1 [nucleoplasm]	EntityWithAccessionedSequence	5683809	5683809	p-5S-BRCA1:p-2T-BARD1 [nucleoplasm]	Complex	POS	AND
68449	68449	POLD1 [nucleoplasm]	EntityWithAccessionedSequence	68450	68450	DNA Polymerase delta tetramer [nucleoplasm]	Complex	POS	AND
68443	68443	POLD2 [nucleoplasm]	EntityWithAccessionedSequence	68450	68450	DNA Polymerase delta tetramer [nucleoplasm]	Complex	POS	AND
68445	68445	POLD3 [nucleoplasm]	EntityWithAccessionedSequence	68450	68450	DNA Polymerase delta tetramer [nucleoplasm]	Complex	POS	AND
68447	68447	POLD4 [nucleoplasm]	EntityWithAccessionedSequence	68450	68450	DNA Polymerase delta tetramer [nucleoplasm]	Complex	POS	AND
9763139	9763139	p-T3387-BRCA2:SEM1 [nucleoplasm]	Complex	5693545	5693545	SEM1:p-T3387-BRCA2:p-T309-RAD51 complex [nucleoplasm]	Complex	POS	AND
5685231	5685231	p-T309-RAD51 [nucleoplasm]	EntityWithAccessionedSequence	5693545	5693545	SEM1:p-T3387-BRCA2:p-T309-RAD51 complex [nucleoplasm]	Complex	POS	AND
5686438	5686438	EME2 [nucleoplasm]	EntityWithAccessionedSequence	8933489	8933489	MUS81:EME2 [nucleoplasm]	Complex	POS	AND
5686443	5686443	MUS81 [nucleoplasm]	EntityWithAccessionedSequence	8933489	8933489	MUS81:EME2 [nucleoplasm]	Complex	POS	AND
5686443	5686443	MUS81 [nucleoplasm]	EntityWithAccessionedSequence	8933490	8933490	MUS81:EME1 [nucleoplasm]	Complex	POS	AND
5686437	5686437	EME1 [nucleoplasm]	EntityWithAccessionedSequence	8933490	8933490	MUS81:EME1 [nucleoplasm]	Complex	POS	AND
68524	68524	Ub [nucleoplasm]	DefinedSet	5651984	5651984	MonoUb:K164-PCNA [nucleoplasm]	Complex	POS	AND
5651986	5651986	MonoUb-K164-PCNA [nucleoplasm]	EntityWithAccessionedSequence	5651984	5651984	MonoUb:K164-PCNA [nucleoplasm]	Complex	POS	AND
5682166	5682166	p-MRN [nucleoplasm]	Complex	5684116	5684116	3' overhanging ssDNA-DSBs:p-MRN [nucleoplasm]	Complex	POS	AND
75156	75156	3' overhanging DNA at resected DSB ends [nucleoplasm]	OtherEntity	5684116	5684116	3' overhanging ssDNA-DSBs:p-MRN [nucleoplasm]	Complex	POS	AND
5684138	5684138	p-S327,T847,T859-RBBP8 [nucleoplasm]	EntityWithAccessionedSequence	5684137	5684137	p-S327,T847,T859-RBBP8 homotetramer [nucleoplasm]	Complex	POS	AND
5682615	5682615	p-T4827,SUMO1-HERC2 [nucleoplasm]	EntityWithAccessionedSequence	5682608	5682608	RNF8:Zn2+:SUMO1:p-T4827-HERC2 [nucleoplasm]	Complex	POS	AND
5682540	5682540	RNF8:Zn2+ [nucleoplasm]	Complex	5682608	5682608	RNF8:Zn2+:SUMO1:p-T4827-HERC2 [nucleoplasm]	Complex	POS	AND
5682995	5682995	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome [nucleoplasm]	Complex	5682997	5682997	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:p-5T-MDC1 [nucleoplasm]	Complex	POS	AND
5682525	5682525	p-5T-MDC1 [nucleoplasm]	Complex	5682997	5682997	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:p-5T-MDC1 [nucleoplasm]	Complex	POS	AND
8866665	8866665	SEM1 [nucleoplasm]	EntityWithAccessionedSequence	9763139	9763139	p-T3387-BRCA2:SEM1 [nucleoplasm]	Complex	POS	AND
5685241	5685241	p-T3387-BRCA2 [nucleoplasm]	EntityWithAccessionedSequence	9763139	9763139	p-T3387-BRCA2:SEM1 [nucleoplasm]	Complex	POS	AND
5682543	5682543	UBE2V2 [nucleoplasm]	EntityWithAccessionedSequence	5682542	5682542	UBE2N:UBE2V2 [nucleoplasm]	Complex	POS	AND
5682541	5682541	UBE2N [nucleoplasm]	EntityWithAccessionedSequence	5682542	5682542	UBE2N:UBE2V2 [nucleoplasm]	Complex	POS	AND
5682539	5682539	RNF8 [nucleoplasm]	EntityWithAccessionedSequence	5682540	5682540	RNF8:Zn2+ [nucleoplasm]	Complex	POS	AND
5682162	5682162	DNA DSB:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	5682995	5682995	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome [nucleoplasm]	Complex	POS	AND
5682998	5682998	K63PolyUb:K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome [nucleoplasm]	Complex	5682995	5682995	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome [nucleoplasm]	Complex	POS	AND
75236	75236	p-5T-MDC1 [nucleoplasm]	EntityWithAccessionedSequence	5682525	5682525	p-5T-MDC1 [nucleoplasm]	Complex	POS	AND
5693527	5693527	p-S1981,Ac-K3016-ATM [nucleoplasm]	EntityWithAccessionedSequence	5682162	5682162	DNA DSB:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	POS	AND
3321979	3321979	KAT5 [nucleoplasm]	EntityWithAccessionedSequence	5682162	5682162	DNA DSB:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	POS	AND
5682175	5682175	DNA DSBs:p-MRN [nucleoplasm]	Complex	5682162	5682162	DNA DSB:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	POS	AND
5651652	5651652	Me2K21-HIST1H4 [nucleoplasm]	EntityWithAccessionedSequence	5682998	5682998	K63PolyUb:K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome [nucleoplasm]	Complex	POS	AND
181911	181911	Histone H2B [nucleoplasm]	CandidateSet	5682998	5682998	K63PolyUb:K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome [nucleoplasm]	Complex	POS	AND
181914	181914	HIST3H3 [nucleoplasm]	EntityWithAccessionedSequence	5682998	5682998	K63PolyUb:K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome [nucleoplasm]	Complex	POS	AND
5682847	5682847	K63PolyUb-K14,K16,p-S140-H2AFX [nucleoplasm]	EntityWithAccessionedSequence	5682998	5682998	K63PolyUb:K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome [nucleoplasm]	Complex	POS	AND
181923	181923	HIST3H2BB [nucleoplasm]	EntityWithAccessionedSequence	181911	181911	Histone H2B [nucleoplasm]	CandidateSet	POS	OR
181920	181920	HIST1H2BL [nucleoplasm]	EntityWithAccessionedSequence	181911	181911	Histone H2B [nucleoplasm]	CandidateSet	POS	OR
181898	181898	HIST1H2BK [nucleoplasm]	EntityWithAccessionedSequence	181911	181911	Histone H2B [nucleoplasm]	CandidateSet	POS	OR
181903	181903	HIST1H2BB [nucleoplasm]	EntityWithAccessionedSequence	181911	181911	Histone H2B [nucleoplasm]	CandidateSet	POS	OR
181900	181900	HIST1H2BJ [nucleoplasm]	EntityWithAccessionedSequence	181911	181911	Histone H2B [nucleoplasm]	CandidateSet	POS	OR
181906	181906	HIST1H2BC [nucleoplasm]	EntityWithAccessionedSequence	181911	181911	Histone H2B [nucleoplasm]	CandidateSet	POS	OR
181907	181907	HIST1H2BN [nucleoplasm]	EntityWithAccessionedSequence	181911	181911	Histone H2B [nucleoplasm]	CandidateSet	POS	OR
181904	181904	H2BFS [nucleoplasm]	EntityWithAccessionedSequence	181911	181911	Histone H2B [nucleoplasm]	CandidateSet	POS	OR
181910	181910	HIST1H2BO [nucleoplasm]	EntityWithAccessionedSequence	181911	181911	Histone H2B [nucleoplasm]	CandidateSet	POS	OR
181908	181908	HIST2H2BE [nucleoplasm]	EntityWithAccessionedSequence	181911	181911	Histone H2B [nucleoplasm]	CandidateSet	POS	OR
181915	181915	HIST1H2BH [nucleoplasm]	EntityWithAccessionedSequence	181911	181911	Histone H2B [nucleoplasm]	CandidateSet	POS	OR
