parent_id	parent_reactome_id	parent_name	parent_type	child_id	child_reactome_id	child_name	child_type	polarity	type
375067	375067	GFRA1 [plasma membrane]	EntityWithAccessionedSequence	8853803	8853803	GFRA1, GFRA2 [plasma membrane]	DefinedSet	POS	OR
912316	912316	pY593,Y628-IL3RB:JAK2 [plasma membrane]	Complex	912308	912308	IL3:IL3RA:p-Y593,Y628-IL3RB:JAK2 [plasma membrane]	Complex	POS	AND
450048	450048	IL3:IL3RA [plasma membrane]	Complex	912308	912308	IL3:IL3RA:p-Y593,Y628-IL3RB:JAK2 [plasma membrane]	Complex	POS	AND
354081	354081	APBB1IP [cytosol]	EntityWithAccessionedSequence	354110	354110	Rap1-GTP:PIP2:RIAM [plasma membrane]	Complex	POS	AND
354126	354126	RAP1:GTP [plasma membrane]	Complex	354110	354110	Rap1-GTP:PIP2:RIAM [plasma membrane]	Complex	POS	AND
912316	912316	pY593,Y628-IL3RB:JAK2 [plasma membrane]	Complex	913355	913355	GM-CSF:GM-CSF receptor alpha subunit:p(Y593, 628)-Bc:JAK2 [plasma membrane]	Complex	POS	AND
913362	913362	GM-CSF:GM-CSF receptor alpha subunit [plasma membrane]	Complex	913355	913355	GM-CSF:GM-CSF receptor alpha subunit:p(Y593, 628)-Bc:JAK2 [plasma membrane]	Complex	POS	AND
912316	912316	pY593,Y628-IL3RB:JAK2 [plasma membrane]	Complex	913357	913357	IL5 homodimer:IL5RA:p(Y593, 628)-Bc:JAK2 [plasma membrane]	Complex	POS	AND
450056	450056	IL5 homodimer:IL5RA [plasma membrane]	Complex	913357	913357	IL5 homodimer:IL5RA:p(Y593, 628)-Bc:JAK2 [plasma membrane]	Complex	POS	AND
57600	57600	ITGB3 [plasma membrane]	EntityWithAccessionedSequence	114514	114514	Integrin alpha2bbeta3 [plasma membrane]	Complex	POS	AND
57578	57578	ITGA2B(32-1039) [plasma membrane]	EntityWithAccessionedSequence	114514	114514	Integrin alpha2bbeta3 [plasma membrane]	Complex	POS	AND
1227957	1227957	Neuregulins [extracellular region]	CandidateSet	1233236	1233236	NRGs/EGF-like ligands [extracellular region]	DefinedSet	POS	OR
1233230	1233230	EGF-like ligands [extracellular region]	DefinedSet	1233236	1233236	NRGs/EGF-like ligands [extracellular region]	DefinedSet	POS	OR
190207	190207	Klotho [extracellular region]	DefinedSet	190309	190309	Klotho homodimer [plasma membrane]	Complex	POS	AND
1248742	1248742	p-10Y-ERBB3-1 [plasma membrane]	EntityWithAccessionedSequence	1248743	1248743	NRG1/2:p-10Y-ERBB3 [plasma membrane]	Complex	POS	AND
1227956	1227956	NRG1/2 [extracellular region]	DefinedSet	1248743	1248743	NRG1/2:p-10Y-ERBB3 [plasma membrane]	Complex	POS	AND
1233236	1233236	NRGs/EGF-like ligands [extracellular region]	DefinedSet	1251957	1251957	NRGs/EGF-like ligands:P-ERBB4jmAcyt1 [plasma membrane]	Complex	POS	AND
1250319	1250319	p-Y1056,Y1188,Y1242-ERBB4 JM-A CYT-1 isoform [plasma membrane]	EntityWithAccessionedSequence	1251957	1251957	NRGs/EGF-like ligands:P-ERBB4jmAcyt1 [plasma membrane]	Complex	POS	AND
1233236	1233236	NRGs/EGF-like ligands [extracellular region]	DefinedSet	1251958	1251958	NRGs/EGF-like ligands:P-ERBB4jmBcyt1 [plasma membrane]	Complex	POS	AND
1250313	1250313	p-Y1046,Y1178,Y1232-ERBB4 JM-B CYT-1 isoform [plasma membrane]	EntityWithAccessionedSequence	1251958	1251958	NRGs/EGF-like ligands:P-ERBB4jmBcyt1 [plasma membrane]	Complex	POS	AND
450059	450059	IL3 [extracellular region]	EntityWithAccessionedSequence	450048	450048	IL3:IL3RA [plasma membrane]	Complex	POS	AND
879938	879938	IL3RA [plasma membrane]	EntityWithAccessionedSequence	450048	450048	IL3:IL3RA [plasma membrane]	Complex	POS	AND
913383	913383	IL5 homodimer [extracellular region]	Complex	450056	450056	IL5 homodimer:IL5RA [plasma membrane]	Complex	POS	AND
450072	450072	IL5RA [plasma membrane]	EntityWithAccessionedSequence	450056	450056	IL5 homodimer:IL5RA [plasma membrane]	Complex	POS	AND
9610705	9610705	GRIN1:GRIN2B:GRIN2D tri-heterotetramer [plasma membrane]	Complex	9617303	9617303	GRIN1:GRIN2B NMDA receptors [plasma membrane]	CandidateSet	POS	OR
3928507	3928507	GRIN1:GRIN2B di-heterotetramer [plasma membrane]	Complex	9617303	9617303	GRIN1:GRIN2B NMDA receptors [plasma membrane]	CandidateSet	POS	OR
202135	202135	DLG4 [plasma membrane]	EntityWithAccessionedSequence	9610652	9610652	DLG1,DLG2,DLG3,DLG4 [plasma membrane]	DefinedSet	POS	OR
9610630	9610630	DLG1 homotetramer [plasma membrane]	Complex	9610652	9610652	DLG1,DLG2,DLG3,DLG4 [plasma membrane]	DefinedSet	POS	OR
9610662	9610662	DLG2 [plasma membrane]	EntityWithAccessionedSequence	9610652	9610652	DLG1,DLG2,DLG3,DLG4 [plasma membrane]	DefinedSet	POS	OR
443609	443609	DLG3 [plasma membrane]	EntityWithAccessionedSequence	9610652	9610652	DLG1,DLG2,DLG3,DLG4 [plasma membrane]	DefinedSet	POS	OR
1227953	1227953	NRG2 [extracellular region]	EntityWithAccessionedSequence	1227956	1227956	NRG1/2 [extracellular region]	DefinedSet	POS	OR
1233225	1233225	NRG1 [extracellular region]	DefinedSet	1227956	1227956	NRG1/2 [extracellular region]	DefinedSet	POS	OR
1227953	1227953	NRG2 [extracellular region]	EntityWithAccessionedSequence	1227957	1227957	Neuregulins [extracellular region]	CandidateSet	POS	OR
1227943	1227943	NRG3 [extracellular region]	EntityWithAccessionedSequence	1227957	1227957	Neuregulins [extracellular region]	CandidateSet	POS	OR
1227945	1227945	NRG4 [extracellular region]	EntityWithAccessionedSequence	1227957	1227957	Neuregulins [extracellular region]	CandidateSet	POS	OR
1227951	1227951	NRG1 [extracellular region]	EntityWithAccessionedSequence	1227957	1227957	Neuregulins [extracellular region]	CandidateSet	POS	OR
210620	210620	JAK2 [cytosol]	EntityWithAccessionedSequence	912316	912316	pY593,Y628-IL3RB:JAK2 [plasma membrane]	Complex	POS	AND
912312	912312	p-Y593,Y628-CSF2RB [plasma membrane]	EntityWithAccessionedSequence	912316	912316	pY593,Y628-IL3RB:JAK2 [plasma membrane]	Complex	POS	AND
1233234	1233234	HBEGF(63-148) [extracellular region]	EntityWithAccessionedSequence	1233230	1233230	EGF-like ligands [extracellular region]	DefinedSet	POS	OR
1233233	1233233	EREG(60-108) [extracellular region]	EntityWithAccessionedSequence	1233230	1233230	EGF-like ligands [extracellular region]	DefinedSet	POS	OR
1233224	1233224	BTC(32-111) [extracellular region]	EntityWithAccessionedSequence	1233230	1233230	EGF-like ligands [extracellular region]	DefinedSet	POS	OR
377600	377600	RAP1 [plasma membrane]	DefinedSet	354126	354126	RAP1:GTP [plasma membrane]	Complex	POS	AND
913361	913361	CSF2RA [plasma membrane]	EntityWithAccessionedSequence	913362	913362	GM-CSF:GM-CSF receptor alpha subunit [plasma membrane]	Complex	POS	AND
517562	517562	CSF2 [extracellular region]	EntityWithAccessionedSequence	913362	913362	GM-CSF:GM-CSF receptor alpha subunit [plasma membrane]	Complex	POS	AND
190203	190203	Secreted Klotho homodimer [extracellular region]	Complex	190207	190207	Klotho [extracellular region]	DefinedSet	POS	OR
190204	190204	Membrane-bound Klotho homodimer [plasma membrane]	Complex	190207	190207	Klotho [extracellular region]	DefinedSet	POS	OR
354118	354118	RAP1A [plasma membrane]	EntityWithAccessionedSequence	377600	377600	RAP1 [plasma membrane]	DefinedSet	POS	OR
377590	377590	RAP1B [plasma membrane]	EntityWithAccessionedSequence	377600	377600	RAP1 [plasma membrane]	DefinedSet	POS	OR
375977	375977	DLG1 [plasma membrane]	EntityWithAccessionedSequence	9610630	9610630	DLG1 homotetramer [plasma membrane]	Complex	POS	AND
419558	419558	GRIN2B [plasma membrane]	EntityWithAccessionedSequence	3928507	3928507	GRIN1:GRIN2B di-heterotetramer [plasma membrane]	Complex	POS	AND
419564	419564	GRIN1 [plasma membrane]	EntityWithAccessionedSequence	3928507	3928507	GRIN1:GRIN2B di-heterotetramer [plasma membrane]	Complex	POS	AND
1227951	1227951	NRG1 [extracellular region]	EntityWithAccessionedSequence	1233225	1233225	NRG1 [extracellular region]	DefinedSet	POS	OR
197919	197919	NRG1-10 [extracellular region]	EntityWithAccessionedSequence	1233225	1233225	NRG1 [extracellular region]	DefinedSet	POS	OR
419558	419558	GRIN2B [plasma membrane]	EntityWithAccessionedSequence	9610705	9610705	GRIN1:GRIN2B:GRIN2D tri-heterotetramer [plasma membrane]	Complex	POS	AND
419564	419564	GRIN1 [plasma membrane]	EntityWithAccessionedSequence	9610705	9610705	GRIN1:GRIN2B:GRIN2D tri-heterotetramer [plasma membrane]	Complex	POS	AND
419561	419561	GRIN2D [plasma membrane]	EntityWithAccessionedSequence	9610705	9610705	GRIN1:GRIN2B:GRIN2D tri-heterotetramer [plasma membrane]	Complex	POS	AND
447159	447159	IL5 [extracellular region]	EntityWithAccessionedSequence	913383	913383	IL5 homodimer [extracellular region]	Complex	POS	AND
190201	190201	KL-2 [extracellular region]	EntityWithAccessionedSequence	190203	190203	Secreted Klotho homodimer [extracellular region]	Complex	POS	AND
190198	190198	KL-1 [plasma membrane]	EntityWithAccessionedSequence	190204	190204	Membrane-bound Klotho homodimer [plasma membrane]	Complex	POS	AND
109796_output	109796	p21 RAS:GDP [plasma membrane]	Complex	9649715_output	9649715	mature p21 RAS [plasma membrane]	DefinedSet	POS	OR
5672718_output	5672718	p21 RAS:GTP:activated RAF homo/heterodimer complexes [plasma membrane]	Complex	5672715_output	5672715	p21 RAS:GTP:'activator' RAFs:YWHAB dimer [plasma membrane]	Complex	POS	OR
5672718_output	5672718	p21 RAS:GTP:activated RAF homo/heterodimer complexes [plasma membrane]	Complex	5672713_output	5672713	activated RAF/KSR1 [plasma membrane]	CandidateSet	POS	OR
5675363_output	5675363	MAPK monomers and dimers [nucleoplasm]	DefinedSet	5675359_output	5675359	MAPK3 dimer [nucleoplasm]	Complex	POS	OR
5675363_output	5675363	MAPK monomers and dimers [nucleoplasm]	DefinedSet	73724_output	73724	MAPK3 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5675363_output	5675363	MAPK monomers and dimers [nucleoplasm]	DefinedSet	5675356_output	5675356	MAPK1 dimer [nucleoplasm]	Complex	POS	OR
5675363_output	5675363	MAPK monomers and dimers [nucleoplasm]	DefinedSet	199960_output	199960	MAPK1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
9635774_output	9635774	PTPN7:p-T-MAPK dimers [cytosol]	Complex	9635737_output	9635737	PTPN7 [cytosol]	EntityWithAccessionedSequence	POS	OR
9635774_output	9635774	PTPN7:p-T-MAPK dimers [cytosol]	Complex	9635772_output	9635772	p-T-MAPK dimers [cytosol]	DefinedSet	POS	OR
9647959_output	9647959	S-Farn-RAS [endoplasmic reticulum membrane]	DefinedSet	9649698_output	9649698	S-Farn KRAS4B [endoplasmic reticulum membrane]	EntityWithAccessionedSequence	POS	OR
9647959_output	9647959	S-Farn-RAS [endoplasmic reticulum membrane]	DefinedSet	9647782_output	9647782	S-Farn NRAS [endoplasmic reticulum membrane]	EntityWithAccessionedSequence	POS	OR
9647959_output	9647959	S-Farn-RAS [endoplasmic reticulum membrane]	DefinedSet	9649702_output	9649702	S-Farn KRAS4A [endoplasmic reticulum membrane]	EntityWithAccessionedSequence	POS	OR
9647959_output	9647959	S-Farn-RAS [endoplasmic reticulum membrane]	DefinedSet	9647790_output	9647790	S-Farn-KRAS [endoplasmic reticulum membrane]	EntityWithAccessionedSequence	POS	OR
9647959_output	9647959	S-Farn-RAS [endoplasmic reticulum membrane]	DefinedSet	9647788_output	9647788	S-Farn-HRAS [endoplasmic reticulum membrane]	EntityWithAccessionedSequence	POS	OR
9647970_output	9647970	S-Farn-Me KRAS4A, HRAS, NRAS [plasma membrane]	DefinedSet	9647811_output	9647811	S-Farn-Me KRAS4A [plasma membrane]	EntityWithAccessionedSequence	POS	OR
9647970_output	9647970	S-Farn-Me KRAS4A, HRAS, NRAS [plasma membrane]	DefinedSet	9647893_output	9647893	S-Farn-Me NRAS [plasma membrane]	EntityWithAccessionedSequence	POS	OR
9647970_output	9647970	S-Farn-Me KRAS4A, HRAS, NRAS [plasma membrane]	DefinedSet	9665052_output	9665052	S-Farn-Me HRAS [plasma membrane]	EntityWithAccessionedSequence	POS	OR
5674138_output	5674138	WDR83:LAMTOR2:LAMTOR3:activated RAF:MAP2K:MAPK complex [endosome membrane]	Complex	169291_output	169291	MAPKs [cytosol]	DefinedSet	POS	OR
5674138_output	5674138	WDR83:LAMTOR2:LAMTOR3:activated RAF:MAP2K:MAPK complex [endosome membrane]	Complex	5672716_output	5672716	MAP2K homo/heterodimers [cytosol]	DefinedSet	POS	OR
5674138_output	5674138	WDR83:LAMTOR2:LAMTOR3:activated RAF:MAP2K:MAPK complex [endosome membrane]	Complex	5674133_output	5674133	WDR83:LAMTOR2:LAMTOR3 [endosome membrane]	Complex	POS	OR
5674138_output	5674138	WDR83:LAMTOR2:LAMTOR3:activated RAF:MAP2K:MAPK complex [endosome membrane]	Complex	5674136_output	5674136	activated RAF homo/heterodimer [cytosol]	Complex	POS	OR
5674139_output	5674139	PAQR3:inactive RAFs [Golgi membrane]	Complex	5672708_output	5672708	inactive RAFs [cytosol]	DefinedSet	POS	OR
5674139_output	5674139	PAQR3:inactive RAFs [Golgi membrane]	Complex	5674103_output	5674103	PAQR3 [Golgi membrane]	EntityWithAccessionedSequence	POS	OR
5689096_output	5689096	PolyUb [cytosol]	DefinedSet	450152_output	450152	K63polyUb [cytosol]	Polymer	POS	OR
5689096_output	5689096	PolyUb [cytosol]	DefinedSet	3095921_output	3095921	K11polyUb [cytosol]	Polymer	POS	OR
5689096_output	5689096	PolyUb [cytosol]	DefinedSet	912740_output	912740	K48polyUb [cytosol]	Polymer	POS	OR
5689096_output	5689096	PolyUb [cytosol]	DefinedSet	5689212_output	5689212	K27polyUb [cytosol]	Polymer	POS	OR
5689096_output	5689096	PolyUb [cytosol]	DefinedSet	5689142_output	5689142	K33polyUb [cytosol]	Polymer	POS	OR
5689096_output	5689096	PolyUb [cytosol]	DefinedSet	5689106_output	5689106	K6polyUb [cytosol]	Polymer	POS	OR
5689096_output	5689096	PolyUb [cytosol]	DefinedSet	5689192_output	5689192	K29polyUb [cytosol]	Polymer	POS	OR
5672726_output	5672726	dephosphorylated inactive RAFs [cytosol]	DefinedSet	5672673_output	5672673	p-S445,S729-BRAF [cytosol]	EntityWithAccessionedSequence	POS	OR
5672726_output	5672726	dephosphorylated inactive RAFs [cytosol]	DefinedSet	5672681_output	5672681	p-S576 ARAF [cytosol]	EntityWithAccessionedSequence	POS	OR
5672726_output	5672726	dephosphorylated inactive RAFs [cytosol]	DefinedSet	206028_output	206028	p-S621-RAF1 [cytosol]	EntityWithAccessionedSequence	POS	OR
2028645_output	2028645	YWHAB dimer [cytosol]	Complex	48888_output	48888	YWHAB [cytosol]	EntityWithAccessionedSequence	POS	OR
5658232_output	5658232	SPRED dimer:NF1 [plasma membrane]	Complex	947770_output	947770	NF1(2-2839) [cytosol]	EntityWithAccessionedSequence	POS	OR
5658232_output	5658232	SPRED dimer:NF1 [plasma membrane]	Complex	5658219_output	5658219	SPRED dimer [plasma membrane]	CandidateSet	POS	OR
5675205_output	5675205	p-T,Y MAPK monomers and dimers:PEA15 [cytosol]	Complex	5674340_output	5674340	p-T,Y MAPK monomers and dimers [cytosol]	DefinedSet	POS	OR
5675205_output	5675205	p-T,Y MAPK monomers and dimers:PEA15 [cytosol]	Complex	5675204_output	5675204	PEA15 [cytosol]	EntityWithAccessionedSequence	POS	OR
5674489_output	5674489	p-2S,T MAP2K1:p-2S MAPK2K2 heterodimer [cytosol]	Complex	169292_output	169292	p-S222,S226-MAP2K2 [cytosol]	EntityWithAccessionedSequence	POS	OR
5674489_output	5674489	p-2S,T MAP2K1:p-2S MAPK2K2 heterodimer [cytosol]	Complex	5674490_output	5674490	p-S,218, S222,T292 MAP2K1 [cytosol]	EntityWithAccessionedSequence	POS	OR
9653583_output	9653583	S-Farn-Me KRAS4B:CALM1:4xCa2+ [plasma membrane]	Complex	9647815_output	9647815	S-Farn-Me KRAS4B [plasma membrane]	EntityWithAccessionedSequence	POS	OR
9653583_output	9653583	S-Farn-Me KRAS4B:CALM1:4xCa2+ [plasma membrane]	Complex	74294_output	74294	CALM1:4xCa2+ [cytosol]	Complex	POS	OR
5672721_output	5672721	p-2S MAP2K homo/heterodimers [cytosol]	DefinedSet	5672705_output	5672705	p-2S MAP2K1:p-2S MAPK2K2 heterodimer [cytosol]	Complex	POS	OR
5672721_output	5672721	p-2S MAP2K homo/heterodimers [cytosol]	DefinedSet	5672703_output	5672703	p-S218,S222 MAP2K1 dimer [cytosol]	Complex	POS	OR
5672721_output	5672721	p-2S MAP2K homo/heterodimers [cytosol]	DefinedSet	5672701_output	5672701	p-S222,S226 MAP2K2 dimer [cytosol]	Complex	POS	OR
9660554_output	9660554	S-Farn-Me_2xPalmS HRAS:GTP:RAL GDS proteins [plasma membrane]	Complex	9660551_output	9660551	S-Farn-Me-2xPalmS HRAS:GTP [plasma membrane]	Complex	POS	OR
9660554_output	9660554	S-Farn-Me_2xPalmS HRAS:GTP:RAL GDS proteins [plasma membrane]	Complex	9660479_output	9660479	RAL GDS proteins [cytosol]	DefinedSet	POS	OR
9654518_output	9654518	S-Farn-Me KRAS4B:CALM1:4xCa2+:PDE6D:ARL2:GTP [cytosol]	Complex	9654515_output	9654515	S-Farn-Me KRAS4B:CALM1:4xCa2+:PDE6D [cytosol]	Complex	POS	OR
9654518_output	9654518	S-Farn-Me KRAS4B:CALM1:4xCa2+:PDE6D:ARL2:GTP [cytosol]	Complex	5250197_output	5250197	ARL2:GTP [cytosol]	Complex	POS	OR
5674005_output	5674005	p21 RAS:GTP:ub-BRAP [plasma membrane]	Complex	109783_output	109783	p21 RAS:GTP [plasma membrane]	Complex	POS	OR
5674005_output	5674005	p21 RAS:GTP:ub-BRAP [plasma membrane]	Complex	5674001_output	5674001	ub-BRAP [cytosol]	EntityWithAccessionedSequence	POS	OR
5674362_output	5674362	IL17RD:p-2S MAP2Ks:p-T,Y MAPKs [Golgi membrane]	Complex	169289_output	169289	p-T,Y MAPKs [cytosol]	DefinedSet	POS	OR
5674362_output	5674362	IL17RD:p-2S MAP2Ks:p-T,Y MAPKs [Golgi membrane]	Complex	5672721_output	5672721	p-2S MAP2K homo/heterodimers [cytosol]	DefinedSet	POS	OR
5674362_output	5674362	IL17RD:p-2S MAP2Ks:p-T,Y MAPKs [Golgi membrane]	Complex	5674277_output	5674277	IL17RD [Golgi membrane]	EntityWithAccessionedSequence	POS	OR
5672717_output	5672717	RAF/MAPK scaffolds [cytosol]	CandidateSet	264470_output	264470	ARRB1 [cytosol]	EntityWithAccessionedSequence	POS	OR
5672717_output	5672717	RAF/MAPK scaffolds [cytosol]	CandidateSet	5672629_output	5672629	CNKSR1 [cytosol]	EntityWithAccessionedSequence	POS	OR
5672717_output	5672717	RAF/MAPK scaffolds [cytosol]	CandidateSet	5626371_output	5626371	IQGAP1 [cytosol]	EntityWithAccessionedSequence	POS	OR
5672717_output	5672717	RAF/MAPK scaffolds [cytosol]	CandidateSet	416464_output	416464	ARRB2 [cytosol]	EntityWithAccessionedSequence	POS	OR
5672717_output	5672717	RAF/MAPK scaffolds [cytosol]	CandidateSet	354079_output	354079	Focal Adhesion/Focal contacts [plasma membrane]	Complex	POS	OR
5672717_output	5672717	RAF/MAPK scaffolds [cytosol]	CandidateSet	5672589_output	5672589	KSR2 [cytosol]	EntityWithAccessionedSequence	POS	OR
5672717_output	5672717	RAF/MAPK scaffolds [cytosol]	CandidateSet	5672632_output	5672632	CNKSR2 [cytosol]	EntityWithAccessionedSequence	POS	OR
5672717_output	5672717	RAF/MAPK scaffolds [cytosol]	CandidateSet	5672691_output	5672691	p-S311 KSR1:MARK3 [cytosol]	Complex	POS	OR
5672692_output	5672692	p-S311 KSR1:MARK3:YWHAB dimer [plasma membrane]	Complex	2028645_output	2028645	YWHAB dimer [cytosol]	Complex	POS	OR
5672692_output	5672692	p-S311 KSR1:MARK3:YWHAB dimer [plasma membrane]	Complex	5672691_output	5672691	p-S311 KSR1:MARK3 [cytosol]	Complex	POS	OR
9653576_output	9653576	p-S181-S-Farn-Me KRAS4B:BCL2L1 [mitochondrial outer membrane]	Complex	114236_output	114236	BCL2L1 [mitochondrial outer membrane]	EntityWithAccessionedSequence	POS	OR
9653576_output	9653576	p-S181-S-Farn-Me KRAS4B:BCL2L1 [mitochondrial outer membrane]	Complex	9653578_output	9653578	pS181-S-Farn-Me KRAS4B [mitochondrial outer membrane]	EntityWithAccessionedSequence	POS	OR
5675430_output	5675430	p21RAS:GTP:dephosphorylated RAF1 homo/heterodimer [plasma membrane]	Complex	5672709_output	5672709	'activator' RAFs [cytosol]	CandidateSet	POS	OR
5675430_output	5675430	p21RAS:GTP:dephosphorylated RAF1 homo/heterodimer [plasma membrane]	Complex	109783_output	109783	p21 RAS:GTP [plasma membrane]	Complex	POS	OR
5675430_output	5675430	p21RAS:GTP:dephosphorylated RAF1 homo/heterodimer [plasma membrane]	Complex	2028645_output	2028645	YWHAB dimer [cytosol]	Complex	POS	OR
5675430_output	5675430	p21RAS:GTP:dephosphorylated RAF1 homo/heterodimer [plasma membrane]	Complex	5675420_output	5675420	p-Y341,T491,S494,S621 RAF1 [plasma membrane]	EntityWithAccessionedSequence	POS	OR
9657592_output	9657592	activated RAF:scaffold:p-2S MAP2K:p-2T MAPK:single mechanism MAPK inhibitors [plasma membrane]	Complex	5672724_output	5672724	activated RAF:scaffold:p-2S MAP2K:p-2T MAPK complex [plasma membrane]	Complex	POS	OR
9657592_output	9657592	activated RAF:scaffold:p-2S MAP2K:p-2T MAPK:single mechanism MAPK inhibitors [plasma membrane]	Complex	9657577_output	9657577	single mechanism MAPK inhibitors [cytosol]	CandidateSet	POS	OR
5672729_output	5672729	p21 RAS:GTP:'activator' RAF:YWHAB dimer [plasma membrane]	Complex	109783_output	109783	p21 RAS:GTP [plasma membrane]	Complex	POS	OR
5672729_output	5672729	p21 RAS:GTP:'activator' RAF:YWHAB dimer [plasma membrane]	Complex	5672710_output	5672710	'activator' RAF:YWHAB dimer [cytosol]	Complex	POS	OR
5658420_output	5658420	SPRED dimer:ub-NF1 [plasma membrane]	Complex	5658219_output	5658219	SPRED dimer [plasma membrane]	CandidateSet	POS	OR
5658420_output	5658420	SPRED dimer:ub-NF1 [plasma membrane]	Complex	5658418_output	5658418	ub-NF1(2-2839) [cytosol]	EntityWithAccessionedSequence	POS	OR
5672696_output	5672696	p-S311,S406 KSR1:MARK3:YWHAB dimer [cytosol]	Complex	2028645_output	2028645	YWHAB dimer [cytosol]	Complex	POS	OR
5672696_output	5672696	p-S311,S406 KSR1:MARK3:YWHAB dimer [cytosol]	Complex	5672695_output	5672695	p-S311,S406 KSR1:MARK3 [cytosol]	Complex	POS	OR
9654515_output	9654515	S-Farn-Me KRAS4B:CALM1:4xCa2+:PDE6D [cytosol]	Complex	9654512_output	9654512	S-Farn-Me KRAS4B:CALM1:4xCa2+ [cytosol]	Complex	POS	OR
9654515_output	9654515	S-Farn-Me KRAS4B:CALM1:4xCa2+:PDE6D [cytosol]	Complex	2565921_output	2565921	PDE6D [cytosol]	EntityWithAccessionedSequence	POS	OR
5672724_output	5672724	activated RAF:scaffold:p-2S MAP2K:p-2T MAPK complex [plasma membrane]	Complex	169289_output	169289	p-T,Y MAPKs [cytosol]	DefinedSet	POS	OR
5672724_output	5672724	activated RAF:scaffold:p-2S MAP2K:p-2T MAPK complex [plasma membrane]	Complex	5672721_output	5672721	p-2S MAP2K homo/heterodimers [cytosol]	DefinedSet	POS	OR
5672724_output	5672724	activated RAF:scaffold:p-2S MAP2K:p-2T MAPK complex [plasma membrane]	Complex	5672718_output	5672718	p21 RAS:GTP:activated RAF homo/heterodimer complexes [plasma membrane]	Complex	POS	OR
5672724_output	5672724	activated RAF:scaffold:p-2S MAP2K:p-2T MAPK complex [plasma membrane]	Complex	5672717_output	5672717	RAF/MAPK scaffolds [cytosol]	CandidateSet	POS	OR
169289_output	169289	p-T,Y MAPKs [cytosol]	DefinedSet	109842_output	109842	p-T202,Y204-MAPK3 [cytosol]	EntityWithAccessionedSequence	POS	OR
169289_output	169289	p-T,Y MAPKs [cytosol]	DefinedSet	109853_output	109853	p-T185,Y187-MAPK1 [cytosol]	EntityWithAccessionedSequence	POS	OR
9647967_output	9647967	S-Farn-Me PalmS KRAS4A,HRAS, NRAS [Golgi membrane]	DefinedSet	9647906_output	9647906	S-Farn-Me PalmS NRAS [Golgi membrane]	EntityWithAccessionedSequence	POS	OR
9647967_output	9647967	S-Farn-Me PalmS KRAS4A,HRAS, NRAS [Golgi membrane]	DefinedSet	9647896_output	9647896	S-Farn-Me PalmS HRAS [Golgi membrane]	EntityWithAccessionedSequence	POS	OR
9647967_output	9647967	S-Farn-Me PalmS KRAS4A,HRAS, NRAS [Golgi membrane]	DefinedSet	9647903_output	9647903	S-Farn-Me PalmS KRAS4A [Golgi membrane]	EntityWithAccessionedSequence	POS	OR
9647956_output	9647956	S-Farn-proRAS [endoplasmic reticulum membrane]	DefinedSet	9647925_output	9647925	S-Farn-proKRAS [endoplasmic reticulum membrane]	EntityWithAccessionedSequence	POS	OR
9647956_output	9647956	S-Farn-proRAS [endoplasmic reticulum membrane]	DefinedSet	9647928_output	9647928	S-Farn-proNRAS [endoplasmic reticulum membrane]	EntityWithAccessionedSequence	POS	OR
9647956_output	9647956	S-Farn-proRAS [endoplasmic reticulum membrane]	DefinedSet	9649695_output	9649695	S-Farn proKRAS4A [endoplasmic reticulum membrane]	EntityWithAccessionedSequence	POS	OR
9647956_output	9647956	S-Farn-proRAS [endoplasmic reticulum membrane]	DefinedSet	9647918_output	9647918	S-Farn-proHRAS [endoplasmic reticulum membrane]	EntityWithAccessionedSequence	POS	OR
9647956_output	9647956	S-Farn-proRAS [endoplasmic reticulum membrane]	DefinedSet	9649693_output	9649693	S-Farn proKRAS4B [endoplasmic reticulum membrane]	EntityWithAccessionedSequence	POS	OR
8868113_output	8868113	p-S459 PTPN3:p-T183,Y185-MAPK12 [cytosol]	Complex	171021_output	171021	p-T183,Y185-MAPK12 [cytosol]	EntityWithAccessionedSequence	POS	OR
8868113_output	8868113	p-S459 PTPN3:p-T183,Y185-MAPK12 [cytosol]	Complex	8868111_output	8868111	p-S459 PTPN3 [cytosol]	EntityWithAccessionedSequence	POS	OR
5672695_output	5672695	p-S311,S406 KSR1:MARK3 [cytosol]	Complex	5672591_output	5672591	MARK3 [cytosol]	EntityWithAccessionedSequence	POS	OR
5672695_output	5672695	p-S311,S406 KSR1:MARK3 [cytosol]	Complex	5672654_output	5672654	p-S311,S406 KSR1 [cytosol]	EntityWithAccessionedSequence	POS	OR
5672707_output	5672707	inactive RAFs:YWHAB dimer [cytosol]	Complex	2028645_output	2028645	YWHAB dimer [cytosol]	Complex	POS	OR
5672707_output	5672707	inactive RAFs:YWHAB dimer [cytosol]	Complex	5672708_output	5672708	inactive RAFs [cytosol]	DefinedSet	POS	OR
5672728_output	5672728	dephosphorylated inactive RAFS:YWHAB dimer [cytosol]	Complex	2028645_output	2028645	YWHAB dimer [cytosol]	Complex	POS	OR
5672728_output	5672728	dephosphorylated inactive RAFS:YWHAB dimer [cytosol]	Complex	5672726_output	5672726	dephosphorylated inactive RAFs [cytosol]	DefinedSet	POS	OR
